Date,High,Low,Open,Close,Volume,Adj Close
2015-08-04,117.69999694824219,113.25,117.41999816894531,114.63999938964844,124138600.0,105.93921661376953
2015-08-05,117.44000244140625,112.0999984741211,112.94999694824219,115.4000015258789,99312600.0,106.64154815673828
2015-08-06,116.5,114.12000274658203,115.97000122070312,115.12999725341797,52903000.0,106.87360382080078
2015-08-07,116.25,114.5,114.58000183105469,115.5199966430664,38670400.0,107.23564910888672
2015-08-10,119.98999786376953,116.52999877929688,116.52999877929688,119.72000122070312,54951600.0,111.13444519042969
2015-08-11,118.18000030517578,113.33000183105469,117.80999755859375,113.48999786376953,97082800.0,105.35123443603516
2015-08-12,115.41999816894531,109.62999725341797,112.52999877929688,115.23999786376953,101217500.0,106.9757080078125
2015-08-13,116.4000015258789,114.54000091552734,116.04000091552734,115.1500015258789,48535800.0,106.8921890258789
2015-08-14,116.30999755859375,114.01000213623047,114.31999969482422,115.95999908447266,42929500.0,107.64407348632812
2015-08-17,117.6500015258789,115.5,116.04000091552734,117.16000366210938,40884700.0,108.75802612304688
2015-08-18,117.44000244140625,116.01000213623047,116.43000030517578,116.5,34560700.0,108.14537811279297
2015-08-19,116.5199966430664,114.68000030517578,116.0999984741211,115.01000213623047,48286500.0,106.76223754882812
2015-08-20,114.3499984741211,111.62999725341797,114.08000183105469,112.6500015258789,68501600.0,104.57145690917969
2015-08-21,111.9000015258789,105.6500015258789,110.43000030517578,105.76000213623047,128275500.0,98.17554473876953
2015-08-24,108.80000305175781,92.0,94.87000274658203,103.12000274658203,162206300.0,95.72489929199219
2015-08-25,111.11000061035156,103.5,111.11000061035156,103.73999786376953,103601600.0,96.30042266845703
2015-08-26,109.88999938964844,105.05000305175781,107.08999633789062,109.69000244140625,96774600.0,101.82373046875
2015-08-27,113.23999786376953,110.0199966430664,112.2300033569336,112.91999816894531,84616100.0,104.82211303710938
2015-08-28,113.30999755859375,111.54000091552734,112.16999816894531,113.29000091552734,53164400.0,105.16555786132812
2015-08-31,114.52999877929688,112.0,112.02999877929688,112.76000213623047,56229300.0,104.673583984375
2015-09-01,111.87999725341797,107.36000061035156,110.1500015258789,107.72000122070312,76845900.0,99.9950180053711
2015-09-02,112.33999633789062,109.12999725341797,110.2300033569336,112.33999633789062,61888800.0,104.28369140625
2015-09-03,112.77999877929688,110.04000091552734,112.48999786376953,110.37000274658203,53233900.0,102.45496368408203
2015-09-04,110.44999694824219,108.51000213623047,108.97000122070312,109.2699966430664,49996300.0,101.43385314941406
2015-09-08,112.55999755859375,110.31999969482422,111.75,112.30999755859375,54843600.0,104.25584411621094
2015-09-09,114.0199966430664,109.7699966430664,113.76000213623047,110.1500015258789,85010800.0,102.25074768066406
2015-09-10,113.27999877929688,109.9000015258789,110.2699966430664,112.56999969482422,62892800.0,104.4971923828125
2015-09-11,114.20999908447266,111.76000213623047,111.79000091552734,114.20999908447266,49915500.0,106.01958465576172
2015-09-14,116.88999938964844,114.86000061035156,116.58000183105469,115.30999755859375,58363400.0,107.04068756103516
2015-09-15,116.52999877929688,114.41999816894531,115.93000030517578,116.27999877929688,43341200.0,107.94114685058594
2015-09-16,116.54000091552734,115.44000244140625,116.25,116.41000366210938,37173500.0,108.06181335449219
2015-09-17,116.48999786376953,113.72000122070312,115.66000366210938,113.91999816894531,64112600.0,105.75038146972656
2015-09-18,114.30000305175781,111.87000274658203,112.20999908447266,113.44999694824219,74285300.0,105.3140869140625
2015-09-21,115.37000274658203,113.66000366210938,113.66999816894531,115.20999908447266,50222000.0,106.94788360595703
2015-09-22,114.18000030517578,112.5199966430664,113.37999725341797,113.4000015258789,50346200.0,105.26768493652344
2015-09-23,114.72000122070312,113.30000305175781,113.62999725341797,114.31999969482422,35756700.0,106.1217041015625
2015-09-24,115.5,112.37000274658203,113.25,115.0,50219500.0,106.7529296875
2015-09-25,116.69000244140625,114.0199966430664,116.44000244140625,114.70999908447266,56151900.0,106.48372650146484
2015-09-28,114.56999969482422,112.44000244140625,113.8499984741211,112.44000244140625,52109000.0,104.37653350830078
2015-09-29,113.51000213623047,107.86000061035156,112.83000183105469,109.05999755859375,73365400.0,101.2389144897461
2015-09-30,111.54000091552734,108.7300033569336,110.16999816894531,110.30000305175781,66473000.0,102.3899917602539
2015-10-01,109.62000274658203,107.30999755859375,109.06999969482422,109.58000183105469,63929100.0,101.72162628173828
2015-10-02,111.01000213623047,107.55000305175781,108.01000213623047,110.37999725341797,58019800.0,102.46424865722656
2015-10-05,111.37000274658203,109.06999969482422,109.87999725341797,110.77999877929688,52064700.0,102.8355712890625
2015-10-06,111.73999786376953,109.7699966430664,110.62999725341797,111.30999755859375,48196800.0,103.32755279541016
2015-10-07,111.7699966430664,109.41000366210938,111.73999786376953,110.77999877929688,46765600.0,102.8355712890625
2015-10-08,110.19000244140625,108.20999908447266,110.19000244140625,109.5,61979600.0,101.64735412597656
2015-10-09,112.27999877929688,109.48999786376953,110.0,112.12000274658203,52766100.0,104.07947540283203
2015-10-12,112.75,111.44000244140625,112.7300033569336,111.5999984741211,30467200.0,103.59677124023438
2015-10-13,112.44999694824219,110.68000030517578,110.81999969482422,111.79000091552734,33049300.0,103.77312469482422
2015-10-14,111.5199966430664,109.55999755859375,111.29000091552734,110.20999908447266,44462400.0,102.30644226074219
2015-10-15,112.0999984741211,110.48999786376953,110.93000030517578,111.86000061035156,37673500.0,103.83811950683594
2015-10-16,112.0,110.52999877929688,111.77999877929688,111.04000091552734,39232600.0,103.07691955566406
2015-10-19,111.75,110.11000061035156,110.80000305175781,111.7300033569336,29759200.0,103.71743774414062
2015-10-20,114.16999816894531,110.81999969482422,111.33999633789062,113.7699966430664,48967800.0,105.61114501953125
2015-10-21,115.58000183105469,113.69999694824219,114.0,113.76000213623047,41795200.0,105.60186767578125
2015-10-22,115.5,114.0999984741211,114.33000183105469,115.5,41654100.0,107.21709442138672
2015-10-23,119.2300033569336,116.33000183105469,116.69999694824219,119.08000183105469,59366900.0,110.54034423828125
2015-10-26,118.12999725341797,114.91999816894531,118.08000183105469,115.27999877929688,66333800.0,107.0128402709961
2015-10-27,116.54000091552734,113.98999786376953,115.4000015258789,114.55000305175781,69884400.0,106.335205078125
2015-10-28,119.30000305175781,116.05999755859375,116.93000030517578,119.2699966430664,85551400.0,110.71671295166016
2015-10-29,120.69000244140625,118.2699966430664,118.69999694824219,120.52999877929688,51227300.0,111.88634490966797
2015-10-30,121.22000122070312,119.44999694824219,120.98999786376953,119.5,49365300.0,110.93023681640625
2015-11-02,121.36000061035156,119.61000061035156,120.80000305175781,121.18000030517578,32203300.0,112.48975372314453
2015-11-03,123.48999786376953,120.69999694824219,120.79000091552734,122.56999969482422,45519000.0,113.7800521850586
2015-11-04,123.81999969482422,121.62000274658203,123.12999725341797,122.0,44886100.0,113.25093078613281
2015-11-05,122.69000244140625,120.18000030517578,121.8499984741211,120.91999816894531,39552700.0,112.72887420654297
2015-11-06,121.80999755859375,120.62000274658203,121.11000061035156,121.05999755859375,33042300.0,112.85939025878906
2015-11-09,121.80999755859375,120.05000305175781,120.95999908447266,120.56999969482422,33871400.0,112.402587890625
2015-11-10,118.06999969482422,116.05999755859375,116.9000015258789,116.7699966430664,59127900.0,108.85999298095703
2015-11-11,117.41999816894531,115.20999908447266,116.37000274658203,116.11000061035156,45218000.0,108.24468994140625
2015-11-12,116.81999969482422,115.6500015258789,116.26000213623047,115.72000122070312,32525600.0,107.881103515625
2015-11-13,115.56999969482422,112.2699966430664,115.19999694824219,112.33999633789062,45812400.0,104.73008728027344
2015-11-16,114.23999786376953,111.0,111.37999725341797,114.18000030517578,38106700.0,106.44544219970703
2015-11-17,115.05000305175781,113.31999969482422,114.91999816894531,113.69000244140625,27616900.0,105.9886245727539
2015-11-18,117.48999786376953,115.5,115.76000213623047,117.29000091552734,46674700.0,109.34476470947266
2015-11-19,119.75,116.76000213623047,117.63999938964844,118.77999877929688,43295800.0,110.73382568359375
2015-11-20,119.91999816894531,118.8499984741211,119.19999694824219,119.30000305175781,34287100.0,111.21861267089844
2015-11-23,119.7300033569336,117.33999633789062,119.2699966430664,117.75,32482500.0,109.77360534667969
2015-11-24,119.3499984741211,117.12000274658203,117.33000183105469,118.87999725341797,42803200.0,110.82706451416016
2015-11-25,119.2300033569336,117.91999816894531,119.20999908447266,118.02999877929688,21388300.0,110.03462219238281
2015-11-27,118.41000366210938,117.5999984741211,118.29000091552734,117.80999755859375,13046400.0,109.82953643798828
2015-11-30,119.41000366210938,117.75,117.98999786376953,118.30000305175781,39180300.0,110.2863540649414
2015-12-01,118.80999755859375,116.86000061035156,118.75,117.33999633789062,34852400.0,109.3913803100586
2015-12-02,118.11000061035156,116.08000183105469,117.33999633789062,116.27999877929688,33386600.0,108.4031982421875
2015-12-03,116.79000091552734,114.22000122070312,116.55000305175781,115.19999694824219,41569500.0,107.39633178710938
2015-12-04,119.25,115.11000061035156,115.29000091552734,119.02999877929688,57777000.0,110.96690368652344
2015-12-07,119.86000061035156,117.80999755859375,118.9800033569336,118.27999877929688,32084200.0,110.26771545410156
2015-12-08,118.5999984741211,116.86000061035156,117.5199966430664,118.2300033569336,34309500.0,110.2210922241211
2015-12-09,117.69000244140625,115.08000183105469,117.63999938964844,115.62000274658203,46361400.0,107.78788757324219
2015-12-10,116.94000244140625,115.51000213623047,116.04000091552734,116.16999816894531,29212700.0,108.30064392089844
2015-12-11,115.38999938964844,112.8499984741211,115.19000244140625,113.18000030517578,46886200.0,105.51316833496094
2015-12-14,112.68000030517578,109.79000091552734,112.18000030517578,112.4800033569336,64318700.0,104.86058807373047
2015-12-15,112.80000305175781,110.3499984741211,111.94000244140625,110.48999786376953,53323100.0,103.00540924072266
2015-12-16,111.98999786376953,108.80000305175781,111.06999969482422,111.33999633789062,56238500.0,103.79781341552734
2015-12-17,112.25,108.9800033569336,112.0199966430664,108.9800033569336,44772800.0,101.59768676757812
2015-12-18,109.5199966430664,105.80999755859375,108.91000366210938,106.02999877929688,96453300.0,98.84751892089844
2015-12-21,107.37000274658203,105.56999969482422,107.27999877929688,107.33000183105469,47590600.0,100.05945587158203
2015-12-22,107.72000122070312,106.44999694824219,107.4000015258789,107.2300033569336,32789400.0,99.96623229980469
2015-12-23,108.8499984741211,107.19999694824219,107.2699966430664,108.61000061035156,32657400.0,101.25274658203125
2015-12-24,109.0,107.94999694824219,109.0,108.02999877929688,13570400.0,100.7120361328125
2015-12-28,107.69000244140625,106.18000030517578,107.58999633789062,106.81999969482422,26704200.0,99.5840072631836
2015-12-29,109.43000030517578,106.86000061035156,106.95999908447266,108.73999786376953,30931200.0,101.37393951416016
2015-12-30,108.69999694824219,107.18000030517578,108.58000183105469,107.31999969482422,25213800.0,100.05013275146484
2015-12-31,107.02999877929688,104.81999969482422,107.01000213623047,105.26000213623047,40912300.0,98.12966918945312
2016-01-04,105.37000274658203,102.0,102.61000061035156,105.3499984741211,67649400.0,98.21358489990234
2016-01-05,105.8499984741211,102.41000366210938,105.75,102.70999908447266,55791000.0,95.7524185180664
2016-01-06,102.37000274658203,99.87000274658203,100.55999755859375,100.69999694824219,68457400.0,93.87858581542969
2016-01-07,100.12999725341797,96.43000030517578,98.68000030517578,96.44999694824219,81094400.0,89.91647338867188
2016-01-08,99.11000061035156,96.76000213623047,98.55000305175781,96.95999908447266,70798000.0,90.39190673828125
2016-01-11,99.05999755859375,97.33999633789062,98.97000122070312,98.52999877929688,49739400.0,91.8555679321289
2016-01-12,100.69000244140625,98.83999633789062,100.55000305175781,99.95999908447266,49154200.0,93.18870544433594
2016-01-13,101.19000244140625,97.30000305175781,100.31999969482422,97.38999938964844,62439600.0,90.79279327392578
2016-01-14,100.4800033569336,95.73999786376953,97.95999908447266,99.5199966430664,63170100.0,92.77849578857422
2016-01-15,97.70999908447266,95.36000061035156,96.19999694824219,97.12999725341797,79833900.0,90.5504150390625
2016-01-19,98.6500015258789,95.5,98.41000366210938,96.66000366210938,53087700.0,90.11225128173828
2016-01-20,98.19000244140625,93.41999816894531,95.0999984741211,96.79000091552734,72334400.0,90.23343658447266
2016-01-21,97.87999725341797,94.94000244140625,97.05999755859375,96.30000305175781,52161500.0,89.77662658691406
2016-01-22,101.45999908447266,98.37000274658203,98.62999725341797,101.41999816894531,65800500.0,94.54981231689453
2016-01-25,101.52999877929688,99.20999908447266,101.5199966430664,99.44000244140625,51794500.0,92.70393371582031
2016-01-26,100.87999725341797,98.06999969482422,99.93000030517578,99.98999786376953,75077000.0,93.21665954589844
2016-01-27,96.62999725341797,93.33999633789062,96.04000091552734,93.41999816894531,133369700.0,87.09172821044922
2016-01-28,94.5199966430664,92.38999938964844,93.79000091552734,94.08999633789062,55678800.0,87.7163314819336
2016-01-29,97.33999633789062,94.3499984741211,94.79000091552734,97.33999633789062,64416500.0,90.74617767333984
2016-02-01,96.70999908447266,95.4000015258789,96.47000122070312,96.43000030517578,40943500.0,89.8978271484375
2016-02-02,96.04000091552734,94.27999877929688,95.41999816894531,94.4800033569336,37357200.0,88.07992553710938
2016-02-03,96.83999633789062,94.08000183105469,95.0,96.3499984741211,45964300.0,89.8232421875
2016-02-04,97.33000183105469,95.19000244140625,95.86000061035156,96.5999984741211,46471700.0,90.54499053955078
2016-02-05,96.91999816894531,93.69000244140625,96.5199966430664,94.0199966430664,46418100.0,88.12669372558594
2016-02-08,95.69999694824219,93.04000091552734,93.12999725341797,95.01000213623047,54021400.0,89.05465698242188
2016-02-09,95.94000244140625,93.93000030517578,94.29000091552734,94.98999786376953,44331200.0,89.03590393066406
2016-02-10,96.3499984741211,94.0999984741211,95.91999816894531,94.2699966430664,42343600.0,88.36102294921875
2016-02-11,94.72000122070312,92.58999633789062,93.79000091552734,93.69999694824219,50074700.0,87.82674407958984
2016-02-12,94.5,93.01000213623047,94.19000244140625,93.98999786376953,40351400.0,88.09857177734375
2016-02-16,96.8499984741211,94.61000061035156,95.0199966430664,96.63999938964844,49057900.0,90.58246612548828
2016-02-17,98.20999908447266,96.1500015258789,96.66999816894531,98.12000274658203,44863200.0,91.96971130371094
2016-02-18,98.88999938964844,96.08999633789062,98.83999633789062,96.26000213623047,39021000.0,90.22628784179688
2016-02-19,96.76000213623047,95.80000305175781,96.0,96.04000091552734,35374200.0,90.02007293701172
2016-02-22,96.9000015258789,95.91999816894531,96.30999755859375,96.87999725341797,34280800.0,90.80741119384766
2016-02-23,96.5,94.55000305175781,96.4000015258789,94.69000244140625,31942600.0,88.75467681884766
2016-02-24,96.37999725341797,93.31999969482422,93.9800033569336,96.0999984741211,36255700.0,90.07630920410156
2016-02-25,96.76000213623047,95.25,96.05000305175781,96.76000213623047,27582700.0,90.6949462890625
2016-02-26,98.0199966430664,96.58000183105469,97.19999694824219,96.91000366210938,28991100.0,90.8355484008789
2016-02-29,98.2300033569336,96.6500015258789,96.86000061035156,96.69000244140625,35216300.0,90.62934112548828
2016-03-01,100.7699966430664,97.41999816894531,97.6500015258789,100.52999877929688,50407100.0,94.22864532470703
2016-03-02,100.88999938964844,99.63999938964844,100.51000213623047,100.75,33169600.0,94.43485260009766
2016-03-03,101.70999908447266,100.44999694824219,100.58000183105469,101.5,36955700.0,95.13784790039062
2016-03-04,103.75,101.37000274658203,102.37000274658203,103.01000213623047,46055100.0,96.55318450927734
2016-03-07,102.83000183105469,100.95999908447266,102.38999938964844,101.87000274658203,35828900.0,95.48465728759766
2016-03-08,101.76000213623047,100.4000015258789,100.77999877929688,101.02999877929688,31561900.0,94.69730377197266
2016-03-09,101.58000183105469,100.2699966430664,101.30999755859375,101.12000274658203,27201700.0,94.78165435791016
2016-03-10,102.23999786376953,100.1500015258789,101.41000366210938,101.16999816894531,33513600.0,94.82852935791016
2016-03-11,102.27999877929688,101.5,102.23999786376953,102.26000213623047,27408200.0,95.8501968383789
2016-03-14,102.91000366210938,101.77999877929688,101.91000366210938,102.5199966430664,25076100.0,96.09391021728516
2016-03-15,105.18000030517578,103.8499984741211,103.95999908447266,104.58000183105469,40067700.0,98.0247802734375
2016-03-16,106.30999755859375,104.58999633789062,104.61000061035156,105.97000122070312,38303500.0,99.3276596069336
2016-03-17,106.47000122070312,104.95999908447266,105.5199966430664,105.80000305175781,34420700.0,99.16829681396484
2016-03-18,106.5,105.19000244140625,106.33999633789062,105.91999816894531,44205200.0,99.28077697753906
2016-03-21,107.6500015258789,105.13999938964844,105.93000030517578,105.91000366210938,35502700.0,99.27140808105469
2016-03-22,107.29000091552734,105.20999908447266,105.25,106.72000122070312,32444400.0,100.03065490722656
2016-03-23,107.06999969482422,105.9000015258789,106.4800033569336,106.12999725341797,25703500.0,99.47762298583984
2016-03-24,106.25,104.88999938964844,105.47000122070312,105.66999816894531,26133000.0,99.04645538330078
2016-03-28,106.19000244140625,105.05999755859375,106.0,105.19000244140625,19411400.0,98.59654998779297
2016-03-29,107.79000091552734,104.87999725341797,104.88999938964844,107.68000030517578,31190100.0,100.93046569824219
2016-03-30,110.41999816894531,108.5999984741211,108.6500015258789,109.55999755859375,45601100.0,102.69261932373047
2016-03-31,109.9000015258789,108.87999725341797,109.72000122070312,108.98999786376953,25888400.0,102.15835571289062
2016-04-01,110.0,108.19999694824219,108.77999877929688,109.98999786376953,25874000.0,103.09566497802734
2016-04-04,112.19000244140625,110.2699966430664,110.41999816894531,111.12000274658203,37356200.0,104.15483856201172
2016-04-05,110.7300033569336,109.41999816894531,109.51000213623047,109.80999755859375,26578700.0,102.92696380615234
2016-04-06,110.9800033569336,109.19999694824219,110.2300033569336,110.95999908447266,26404100.0,104.0048599243164
2016-04-07,110.41999816894531,108.12000274658203,109.94999694824219,108.54000091552734,31801900.0,101.73655700683594
2016-04-08,109.7699966430664,108.16999816894531,108.91000366210938,108.66000366210938,23581700.0,101.84904479980469
2016-04-11,110.61000061035156,108.83000183105469,108.97000122070312,109.0199966430664,29407500.0,102.18647003173828
2016-04-12,110.5,108.66000366210938,109.33999633789062,110.44000244140625,27232300.0,103.51747131347656
2016-04-13,112.33999633789062,110.80000305175781,110.80000305175781,112.04000091552734,33257300.0,105.01717376708984
2016-04-14,112.38999938964844,111.33000183105469,111.62000274658203,112.0999984741211,25473900.0,105.07341003417969
2016-04-15,112.30000305175781,109.7300033569336,112.11000061035156,109.8499984741211,46939000.0,102.96444702148438
2016-04-18,108.94999694824219,106.94000244140625,108.88999938964844,107.4800033569336,60821500.0,100.74299621582031
2016-04-19,108.0,106.2300033569336,107.87999725341797,106.91000366210938,32384900.0,100.208740234375
2016-04-20,108.08999633789062,106.05999755859375,106.63999938964844,107.12999725341797,30611000.0,100.41494750976562
2016-04-21,106.93000030517578,105.5199966430664,106.93000030517578,105.97000122070312,31552500.0,99.3276596069336
2016-04-22,106.4800033569336,104.62000274658203,105.01000213623047,105.68000030517578,33683100.0,99.05583190917969
2016-04-25,105.6500015258789,104.51000213623047,105.0,105.08000183105469,28031600.0,98.49344635009766
2016-04-26,105.30000305175781,103.91000366210938,103.91000366210938,104.3499984741211,56016200.0,97.80919647216797
2016-04-27,98.70999908447266,95.68000030517578,96.0,97.81999969482422,114602100.0,91.68851470947266
2016-04-28,97.87999725341797,94.25,97.61000061035156,94.83000183105469,82242700.0,88.88593292236328
2016-04-29,94.72000122070312,92.51000213623047,93.98999786376953,93.73999786376953,68531500.0,87.8642349243164
2016-05-02,94.08000183105469,92.4000015258789,93.97000122070312,93.63999938964844,48160100.0,87.77051544189453
2016-05-03,95.73999786376953,93.68000030517578,94.19999694824219,95.18000030517578,56831300.0,89.21397399902344
2016-05-04,95.9000015258789,93.81999969482422,95.19999694824219,94.19000244140625,41025500.0,88.2860336303711
2016-05-05,94.06999969482422,92.68000030517578,94.0,93.23999786376953,35890500.0,87.92769622802734
2016-05-06,93.44999694824219,91.8499984741211,93.37000274658203,92.72000122070312,43699900.0,87.43732452392578
2016-05-09,93.7699966430664,92.58999633789062,93.0,92.79000091552734,32936400.0,87.5033187866211
2016-05-10,93.56999969482422,92.11000061035156,93.33000183105469,93.41999816894531,33686800.0,88.09742736816406
2016-05-11,93.56999969482422,92.45999908447266,93.4800033569336,92.51000213623047,28719100.0,87.23927307128906
2016-05-12,92.77999877929688,89.47000122070312,92.72000122070312,90.33999633789062,76314700.0,85.19290924072266
2016-05-13,91.66999816894531,90.0,90.0,90.5199966430664,44392800.0,85.36265563964844
2016-05-16,94.38999938964844,91.6500015258789,92.38999938964844,93.87999725341797,61259800.0,88.5312271118164
2016-05-17,94.69999694824219,93.01000213623047,94.55000305175781,93.48999786376953,46916900.0,88.16344451904297
2016-05-18,95.20999908447266,93.88999938964844,94.16000366210938,94.55999755859375,42062400.0,89.17247772216797
2016-05-19,94.63999938964844,93.56999969482422,94.63999938964844,94.19999694824219,30442100.0,88.8329849243164
2016-05-20,95.43000030517578,94.5199966430664,94.63999938964844,95.22000122070312,32026000.0,89.79486846923828
2016-05-23,97.19000244140625,95.66999816894531,95.87000274658203,96.43000030517578,38018600.0,90.9359359741211
